,Unnamed: 0,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,CLASS,HANDLING_COST_BRIDGE,HANDLING_COST_AWAY,HANDLING_COST_BRIDGE_ON_BUSES,Stand_Take_Time_Away,Stand_Take_Time_Bridge,Stand_Leave_Time_Bridge,Stand_Leave_Time_Away,BRIDGE_CODE,ACTUAL_LEAVE,ACTUAL_TAKE,Стоимость размещения,Минимальная стоимость размещения,Тип обслуживания
342,561,D,17.08.2019 9:20,SU,100,I,3,JFK,77W,402,398,19,Wide_Body,1500,1840,2000,2019-08-17 08:00:00,2019-08-17 08:20:00,2019-08-17 09:20:00,2019-08-17 09:20:00,ID,2019-08-17 09:20:00,2019-08-17 08:10:00,1800,1800,Телетрап
343,493,D,17.08.2019 9:20,SU,2312,I,3,SXF,32A,158,156,75,Narrow_Body,1250,1495,1625,2019-08-17 08:15:00,2019-08-17 08:30:00,2019-08-17 09:20:00,2019-08-17 09:20:00,ID,2019-08-17 09:20:00,2019-08-17 08:07:00,2185,1550,Автобусы
344,699,D,17.08.2019 9:25,FV,6187,D,3,MRV,73H,189,186,14,Narrow_Body,1250,1495,1625,2019-08-17 08:20:00,2019-08-17 08:35:00,2019-08-17 09:25:00,2019-08-17 09:25:00,DD,2019-08-17 09:25:00,2019-08-17 08:22:00,1640,1550,Телетрап
345,943,D,17.08.2019 9:25,SU,2322,I,3,MUC,320,140,135,18,Narrow_Body,1250,1495,1625,2019-08-17 08:20:00,2019-08-17 08:35:00,2019-08-17 09:25:00,2019-08-17 09:25:00,ID,2019-08-17 09:25:00,2019-08-17 08:07:00,2225,1550,Автобусы
346,681,D,17.08.2019 9:25,FV,6139,I,3,NCE,73H,189,155,76,Narrow_Body,1250,1495,1625,2019-08-17 08:20:00,2019-08-17 08:35:00,2019-08-17 09:25:00,2019-08-17 09:25:00,ID,2019-08-17 09:25:00,2019-08-17 08:11:00,2245,1550,Автобусы
347,27,A,17.08.2019 9:25,SU,1229,D,1,GOJ,SU9,87,70,191,Regional,1000,1150,1250,2019-08-17 09:25:00,2019-08-17 09:25:00,2019-08-17 10:05:00,2019-08-17 10:15:00,DA,2019-08-17 10:21:00,2019-08-17 09:25:00,1480,1450,Автобусы
348,9,D,17.08.2019 9:30,SU,1100,D,1,KRR,SU9,87,80,116,Regional,1000,1150,1250,2019-08-17 08:40:00,2019-08-17 08:50:00,2019-08-17 09:30:00,2019-08-17 09:30:00,DD,2019-08-17 09:30:00,2019-08-17 08:27:00,1690,1600,Телетрап
349,371,A,17.08.2019 9:30,SU,1513,D,1,SGC,32A,158,155,123,Narrow_Body,1250,1495,1625,2019-08-17 09:30:00,2019-08-17 09:30:00,2019-08-17 10:20:00,2019-08-17 10:35:00,DA,2019-08-17 10:43:00,2019-08-17 09:30:00,1940,1850,Телетрап
350,571,D,17.08.2019 9:30,SU,206,I,2,PVG,77W,402,378,47,Wide_Body,1500,1840,2000,2019-08-17 08:10:00,2019-08-17 08:30:00,2019-08-17 09:30:00,2019-08-17 09:30:00,ID,2019-08-17 09:30:00,2019-08-17 08:05:00,2250,2100,Телетрап
351,28,D,17.08.2019 9:30,SU,1230,D,1,UFA,SU9,87,84,204,Regional,1000,1150,1250,2019-08-17 08:40:00,2019-08-17 08:50:00,2019-08-17 09:30:00,2019-08-17 09:30:00,DD,2019-08-17 09:30:00,2019-08-17 08:31:00,1720,1600,Автобусы
352,293,A,17.08.2019 9:35,SU,1301,D,1,MRV,32A,158,150,116,Narrow_Body,1250,1495,1625,2019-08-17 09:35:00,2019-08-17 09:35:00,2019-08-17 10:25:00,2019-08-17 10:40:00,DA,2019-08-17 10:48:00,2019-08-17 09:35:00,1940,1850,Телетрап
353,668,A,17.08.2019 9:35,N4,542,D,3,OMS,73H,189,152,24,Narrow_Body,1250,1495,1625,2019-08-17 09:35:00,2019-08-17 09:35:00,2019-08-17 10:25:00,2019-08-17 10:40:00,DA,2019-08-17 10:53:00,2019-08-17 09:35:00,2195,1550,Автобусы
354,594,D,17.08.2019 9:35,SU,104,I,3,IAD,333,302,292,25,Wide_Body,1500,1840,2000,2019-08-17 08:15:00,2019-08-17 08:35:00,2019-08-17 09:35:00,2019-08-17 09:35:00,ID,2019-08-17 09:35:00,2019-08-17 08:22:00,1890,1800,Телетрап
355,809,D,17.08.2019 9:35,SU,2142,I,2,AYT,32B,183,168,77,Narrow_Body,1250,1495,1625,2019-08-17 08:30:00,2019-08-17 08:45:00,2019-08-17 09:35:00,2019-08-17 09:35:00,ID,2019-08-17 09:35:00,2019-08-17 08:22:00,2185,1850,Автобусы
356,6,A,17.08.2019 9:35,SU,3,D,1,LED,SU9,87,79,202,Regional,1000,1150,1250,2019-08-17 09:35:00,2019-08-17 09:35:00,2019-08-17 10:15:00,2019-08-17 10:25:00,DA,2019-08-17 10:31:00,2019-08-17 09:35:00,1495,1450,Автобусы
357,844,D,17.08.2019 9:35,SU,2648,I,3,BCN,32B,183,182,26,Narrow_Body,1250,1495,1625,2019-08-17 08:30:00,2019-08-17 08:45:00,2019-08-17 09:35:00,2019-08-17 09:35:00,ID,2019-08-17 09:35:00,2019-08-17 08:32:00,1640,1550,Телетрап
358,639,A,17.08.2019 9:40,N4,162,D,3,KRR,73H,189,181,6,Narrow_Body,1250,1495,1625,2019-08-17 09:40:00,2019-08-17 09:40:00,2019-08-17 10:30:00,2019-08-17 10:45:00,DA,2019-08-17 10:53:00,2019-08-17 09:40:00,2185,1550,Автобусы
359,990,D,17.08.2019 9:40,SU,2610,I,3,LJU,320,140,127,11,Narrow_Body,1250,1495,1625,2019-08-17 08:35:00,2019-08-17 08:50:00,2019-08-17 09:40:00,2019-08-17 09:40:00,ID,2019-08-17 09:40:00,2019-08-17 08:29:00,1855,1550,Автобусы
360,433,A,17.08.2019 9:40,SU,1865,I,3,EVN,32A,158,154,7,Narrow_Body,1250,1495,1625,2019-08-17 09:40:00,2019-08-17 09:40:00,2019-08-17 10:30:00,2019-08-17 10:45:00,IA,2019-08-17 10:53:00,2019-08-17 09:40:00,2035,1550,Автобусы
361,130,D,17.08.2019 9:40,SU,12,D,1,LED,73H,158,158,88,Narrow_Body,1250,1495,1625,2019-08-17 08:35:00,2019-08-17 08:50:00,2019-08-17 09:40:00,2019-08-17 09:40:00,DD,2019-08-17 09:40:00,2019-08-17 08:30:00,2005,1850,Автобусы
362,256,D,17.08.2019 9:40,SU,1208,D,1,KUF,32A,158,150,193,Narrow_Body,1250,1495,1625,2019-08-17 08:35:00,2019-08-17 08:50:00,2019-08-17 09:40:00,2019-08-17 09:40:00,DD,2019-08-17 09:40:00,2019-08-17 08:28:00,2035,1850,Автобусы
363,430,D,17.08.2019 9:45,SU,1860,I,3,EVN,32A,158,146,29,Narrow_Body,1250,1495,1625,2019-08-17 08:40:00,2019-08-17 08:55:00,2019-08-17 09:45:00,2019-08-17 09:45:00,ID,2019-08-17 09:45:00,2019-08-17 08:38:00,1760,1550,Телетрап
364,22,D,17.08.2019 9:45,SU,1220,D,1,GOJ,SU9,87,84,206,Regional,1000,1150,1250,2019-08-17 08:55:00,2019-08-17 09:05:00,2019-08-17 09:45:00,2019-08-17 09:45:00,DD,2019-08-17 09:45:00,2019-08-17 08:50:00,1630,1600,Автобусы
365,58,D,17.08.2019 9:45,SU,1360,D,1,RTW,SU9,87,78,210,Regional,1000,1150,1250,2019-08-17 08:55:00,2019-08-17 09:05:00,2019-08-17 09:45:00,2019-08-17 09:45:00,DD,2019-08-17 09:45:00,2019-08-17 08:50:00,1495,1450,Автобусы
366,248,A,17.08.2019 9:45,SU,1189,D,1,VOG,73H,158,152,205,Narrow_Body,1250,1495,1625,2019-08-17 09:45:00,2019-08-17 09:45:00,2019-08-17 10:35:00,2019-08-17 10:50:00,DA,2019-08-17 10:55:00,2019-08-17 09:45:00,1945,1850,Автобусы
367,686,A,17.08.2019 9:45,FV,6158,D,3,SIP,73H,189,188,22,Narrow_Body,1250,1495,1625,2019-08-17 09:45:00,2019-08-17 09:45:00,2019-08-17 10:35:00,2019-08-17 10:50:00,DA,2019-08-17 11:03:00,2019-08-17 09:45:00,2240,1550,Автобусы
368,891,D,17.08.2019 9:45,BT,425,I,5,RIX,CS3,145,136,43,Narrow_Body,1250,1495,1625,2019-08-17 08:40:00,2019-08-17 08:55:00,2019-08-17 09:45:00,2019-08-17 09:45:00,ID,2019-08-17 09:45:00,2019-08-17 08:25:00,2245,1700,Автобусы
369,1057,A,17.08.2019 9:50,EO,1806,I,2,AYT,763,340,329,59,Wide_Body,1500,1840,2000,2019-08-17 09:50:00,2019-08-17 09:50:00,2019-08-17 10:50:00,2019-08-17 11:10:00,IA,2019-08-17 11:11:00,2019-08-17 09:50:00,2130,2100,Телетрап
370,1044,A,17.08.2019 9:50,B2,975,I,2,MSQ,E95,107,105,46,Regional,1000,1150,1250,2019-08-17 09:50:00,2019-08-17 09:50:00,2019-08-17 10:30:00,2019-08-17 10:40:00,IA,2019-08-17 10:53:00,2019-08-17 09:50:00,1690,1600,Телетрап
371,819,D,17.08.2019 9:50,SU,2390,I,2,ZRH,32B,183,182,82,Narrow_Body,1250,1495,1625,2019-08-17 08:45:00,2019-08-17 09:00:00,2019-08-17 09:50:00,2019-08-17 09:50:00,ID,2019-08-17 09:50:00,2019-08-17 08:38:00,2245,1850,Автобусы
372,632,D,17.08.2019 9:50,SU,2578,I,3,LHR,333,296,223,33,Wide_Body,1500,1840,2000,2019-08-17 08:30:00,2019-08-17 08:50:00,2019-08-17 09:50:00,2019-08-17 09:50:00,ID,2019-08-17 09:50:00,2019-08-17 08:32:00,2040,1800,Телетрап
373,868,D,17.08.2019 9:50,KC,894,I,5,TSE,32N,162,103,79,Narrow_Body,1250,1495,1625,2019-08-17 08:45:00,2019-08-17 09:00:00,2019-08-17 09:50:00,2019-08-17 09:50:00,ID,2019-08-17 09:50:00,2019-08-17 08:37:00,2215,1700,Автобусы
374,426,D,17.08.2019 9:55,SU,1854,I,5,GYD,73H,158,138,8,Narrow_Body,1250,1495,1625,2019-08-17 08:50:00,2019-08-17 09:05:00,2019-08-17 09:55:00,2019-08-17 09:55:00,ID,2019-08-17 09:55:00,2019-08-17 08:41:00,2095,1700,Автобусы
375,460,D,17.08.2019 9:55,SU,2054,I,3,TIV,73H,158,147,20,Narrow_Body,1250,1495,1625,2019-08-17 08:50:00,2019-08-17 09:05:00,2019-08-17 09:55:00,2019-08-17 09:55:00,ID,2019-08-17 09:55:00,2019-08-17 08:52:00,1640,1550,Телетрап
376,848,D,17.08.2019 9:55,SU,2072,I,5,LCA,321,170,154,81,Narrow_Body,1250,1495,1625,2019-08-17 08:50:00,2019-08-17 09:05:00,2019-08-17 09:55:00,2019-08-17 09:55:00,ID,2019-08-17 09:55:00,2019-08-17 08:45:00,2215,1700,Автобусы
377,547,D,17.08.2019 10:00,SU,2620,I,3,AGP,73H,158,142,69,Narrow_Body,1250,1495,1625,2019-08-17 08:55:00,2019-08-17 09:10:00,2019-08-17 10:00:00,2019-08-17 10:00:00,ID,2019-08-17 10:00:00,2019-08-17 08:43:00,2365,1550,Автобусы
378,477,D,17.08.2019 10:00,SU,2136,I,3,IST,32A,158,114,74,Narrow_Body,1250,1495,1625,2019-08-17 08:55:00,2019-08-17 09:10:00,2019-08-17 10:00:00,2019-08-17 10:00:00,ID,2019-08-17 10:00:00,2019-08-17 08:46:00,2215,1550,Автобусы
379,725,D,17.08.2019 10:00,AY,712,I,3,HEL,E90,100,98,16,Regional,1000,1150,1250,2019-08-17 09:10:00,2019-08-17 09:20:00,2019-08-17 10:00:00,2019-08-17 10:00:00,ID,2019-08-17 10:00:00,2019-08-17 08:59:00,1730,1300,Автобусы
380,419,D,17.08.2019 10:00,SU,1758,D,1,VOG,73H,158,127,126,Narrow_Body,1250,1495,1625,2019-08-17 08:55:00,2019-08-17 09:10:00,2019-08-17 10:00:00,2019-08-17 10:00:00,DD,2019-08-17 10:00:00,2019-08-17 08:42:00,2090,1850,Телетрап
381,351,A,17.08.2019 10:00,SU,1473,D,3,NJC,73H,158,154,17,Narrow_Body,1250,1495,1625,2019-08-17 10:00:00,2019-08-17 10:00:00,2019-08-17 10:50:00,2019-08-17 11:05:00,DA,2019-08-17 11:02:00,2019-08-17 10:00:00,1610,1550,Телетрап
382,824,D,17.08.2019 10:05,SU,2454,I,3,CDG,32B,183,160,13,Narrow_Body,1250,1495,1625,2019-08-17 09:00:00,2019-08-17 09:15:00,2019-08-17 10:05:00,2019-08-17 10:05:00,ID,2019-08-17 10:05:00,2019-08-17 08:50:00,2195,1550,Автобусы
383,861,D,17.08.2019 10:05,SU,2470,I,5,NCE,321,170,157,5,Narrow_Body,1250,1495,1625,2019-08-17 09:00:00,2019-08-17 09:15:00,2019-08-17 10:05:00,2019-08-17 10:05:00,ID,2019-08-17 10:05:00,2019-08-17 08:53:00,2125,1700,Автобусы
384,924,D,17.08.2019 10:05,SU,2040,I,5,ZAG,320,140,114,41,Narrow_Body,1250,1495,1625,2019-08-17 09:00:00,2019-08-17 09:15:00,2019-08-17 10:05:00,2019-08-17 10:05:00,ID,2019-08-17 10:05:00,2019-08-17 08:55:00,1850,1700,Телетрап
385,791,D,17.08.2019 10:10,SU,2012,I,5,PRG,32B,183,156,78,Narrow_Body,1250,1495,1625,2019-08-17 09:05:00,2019-08-17 09:20:00,2019-08-17 10:10:00,2019-08-17 10:10:00,ID,2019-08-17 10:10:00,2019-08-17 08:59:00,2215,1700,Автобусы
386,456,D,17.08.2019 10:10,SU,2030,I,2,BUD,32A,158,147,51,Narrow_Body,1250,1495,1625,2019-08-17 09:05:00,2019-08-17 09:20:00,2019-08-17 10:10:00,2019-08-17 10:10:00,ID,2019-08-17 10:10:00,2019-08-17 08:56:00,1970,1850,Телетрап
387,175,D,17.08.2019 10:10,SU,1002,D,1,KGD,32A,158,127,104,Narrow_Body,1250,1495,1625,2019-08-17 09:05:00,2019-08-17 09:20:00,2019-08-17 10:10:00,2019-08-17 10:10:00,DD,2019-08-17 10:10:00,2019-08-17 08:55:00,2065,1850,Автобусы
388,660,A,17.08.2019 10:10,N4,294,D,3,KJA,73H,189,167,5,Narrow_Body,1250,1495,1625,2019-08-17 10:10:00,2019-08-17 10:10:00,2019-08-17 11:00:00,2019-08-17 11:15:00,DA,2019-08-17 11:22:00,2019-08-17 10:10:00,2110,1550,Автобусы
389,673,D,17.08.2019 10:10,N4,701,I,2,JED,73H,189,38,48,Narrow_Body,1250,1495,1625,2019-08-17 09:05:00,2019-08-17 09:20:00,2019-08-17 10:10:00,2019-08-17 10:10:00,ID,2019-08-17 10:10:00,2019-08-17 09:00:00,1850,1825,Телетрап
390,939,D,17.08.2019 10:15,SU,2300,I,3,FRA,320,140,137,71,Narrow_Body,1250,1495,1625,2019-08-17 09:10:00,2019-08-17 09:25:00,2019-08-17 10:15:00,2019-08-17 10:15:00,ID,2019-08-17 10:15:00,2019-08-17 08:58:00,2425,1550,Автобусы
391,928,D,17.08.2019 10:15,SU,2090,I,2,BEG,320,140,112,57,Narrow_Body,1250,1495,1625,2019-08-17 09:10:00,2019-08-17 09:25:00,2019-08-17 10:15:00,2019-08-17 10:15:00,ID,2019-08-17 10:15:00,2019-08-17 09:02:00,1940,1850,Телетрап
392,587,A,17.08.2019 10:15,SU,1701,D,3,VVO,77W,402,322,16,Wide_Body,1500,1840,2000,2019-08-17 10:15:00,2019-08-17 10:15:00,2019-08-17 11:15:00,2019-08-17 11:35:00,DA,2019-08-17 11:26:00,2019-08-17 10:15:00,1830,1800,Телетрап
393,913,A,17.08.2019 10:20,SU,1485,D,3,KJA,320,140,138,14,Narrow_Body,1250,1495,1625,2019-08-17 10:20:00,2019-08-17 10:20:00,2019-08-17 11:10:00,2019-08-17 11:25:00,DA,2019-08-17 11:23:00,2019-08-17 10:20:00,1640,1550,Телетрап
394,553,D,17.08.2019 10:20,SU,2658,I,5,CPH,73H,158,154,84,Narrow_Body,1250,1495,1625,2019-08-17 09:15:00,2019-08-17 09:30:00,2019-08-17 10:20:00,2019-08-17 10:20:00,ID,2019-08-17 10:20:00,2019-08-17 09:05:00,2305,1700,Автобусы
395,489,D,17.08.2019 10:20,SU,2174,I,5,OSL,32A,158,149,83,Narrow_Body,1250,1495,1625,2019-08-17 09:15:00,2019-08-17 09:30:00,2019-08-17 10:20:00,2019-08-17 10:20:00,ID,2019-08-17 10:20:00,2019-08-17 09:08:00,2275,1700,Автобусы
396,518,D,17.08.2019 10:20,SU,2418,I,3,FCO,73H,158,153,38,Narrow_Body,1250,1495,1625,2019-08-17 09:15:00,2019-08-17 09:30:00,2019-08-17 10:20:00,2019-08-17 10:20:00,ID,2019-08-17 10:20:00,2019-08-17 09:00:00,2405,1550,Автобусы
397,299,A,17.08.2019 10:25,SU,1307,D,1,OVB,73H,158,158,117,Narrow_Body,1250,1495,1625,2019-08-17 10:25:00,2019-08-17 10:25:00,2019-08-17 11:15:00,2019-08-17 11:30:00,DA,2019-08-17 11:38:00,2019-08-17 10:25:00,1940,1850,Телетрап
398,776,A,17.08.2019 10:25,SU,1537,D,3,TOF,32B,183,180,15,Narrow_Body,1250,1495,1625,2019-08-17 10:25:00,2019-08-17 10:25:00,2019-08-17 11:15:00,2019-08-17 11:30:00,DA,2019-08-17 11:29:00,2019-08-17 10:25:00,1670,1550,Телетрап
399,491,D,17.08.2019 10:25,SU,2210,I,3,ARN,73H,158,157,39,Narrow_Body,1250,1495,1625,2019-08-17 09:20:00,2019-08-17 09:35:00,2019-08-17 10:25:00,2019-08-17 10:25:00,ID,2019-08-17 10:25:00,2019-08-17 09:04:00,2435,1550,Автобусы
400,68,D,17.08.2019 10:25,SU,1370,D,1,EGO,SU9,87,76,203,Regional,1000,1150,1250,2019-08-17 09:35:00,2019-08-17 09:45:00,2019-08-17 10:25:00,2019-08-17 10:25:00,DD,2019-08-17 10:25:00,2019-08-17 09:29:00,1495,1450,Автобусы
401,524,A,17.08.2019 10:30,SU,2437,I,3,DUS,32A,158,142,19,Narrow_Body,1250,1495,1625,2019-08-17 10:30:00,2019-08-17 10:30:00,2019-08-17 11:20:00,2019-08-17 11:35:00,IA,2019-08-17 11:30:00,2019-08-17 10:30:00,1550,1550,Телетрап
402,656,D,17.08.2019 10:30,N4,277,I,2,EVN,73H,189,168,54,Narrow_Body,1250,1495,1625,2019-08-17 09:25:00,2019-08-17 09:40:00,2019-08-17 10:30:00,2019-08-17 10:30:00,ID,2019-08-17 10:30:00,2019-08-17 09:17:00,1940,1850,Телетрап
403,205,D,17.08.2019 10:30,SU,1116,D,3,AER,32A,158,157,3,Narrow_Body,1250,1495,1625,2019-08-17 09:25:00,2019-08-17 09:40:00,2019-08-17 10:30:00,2019-08-17 10:30:00,DD,2019-08-17 10:30:00,2019-08-17 09:17:00,1975,1550,Автобусы
404,743,A,17.08.2019 10:30,EO,338,D,3,CSY,E90,110,89,42,Regional,1000,1150,1250,2019-08-17 10:30:00,2019-08-17 10:30:00,2019-08-17 11:10:00,2019-08-17 11:20:00,DA,2019-08-17 11:30:00,2019-08-17 10:30:00,1780,1300,Автобусы
405,1045,D,17.08.2019 10:35,B2,976,I,3,MSQ,E95,107,101,45,Regional,1000,1150,1250,2019-08-17 09:45:00,2019-08-17 09:55:00,2019-08-17 10:35:00,2019-08-17 10:35:00,ID,2019-08-17 10:35:00,2019-08-17 09:34:00,1930,1300,Автобусы
406,589,A,17.08.2019 10:35,SU,1711,D,3,KHV,77W,402,400,12,Wide_Body,1500,1840,2000,2019-08-17 10:35:00,2019-08-17 10:35:00,2019-08-17 11:35:00,2019-08-17 11:55:00,DA,2019-08-17 11:49:00,2019-08-17 10:35:00,1920,1800,Телетрап
407,945,D,17.08.2019 10:35,SU,2346,I,3,HAM,320,140,135,37,Narrow_Body,1250,1495,1625,2019-08-17 09:30:00,2019-08-17 09:45:00,2019-08-17 10:35:00,2019-08-17 10:35:00,ID,2019-08-17 10:35:00,2019-08-17 09:15:00,2435,1550,Автобусы
408,1083,D,17.08.2019 10:35,RL,7703,I,2,AYT,77W,492,394,55,Wide_Body,1500,1840,2000,2019-08-17 09:15:00,2019-08-17 09:35:00,2019-08-17 10:35:00,2019-08-17 10:35:00,ID,2019-08-17 10:35:00,2019-08-17 09:14:00,2130,2100,Телетрап
409,127,A,17.08.2019 10:40,SU,7,D,1,LED,73H,158,142,206,Narrow_Body,1250,1495,1625,2019-08-17 10:40:00,2019-08-17 10:40:00,2019-08-17 11:30:00,2019-08-17 11:45:00,DA,2019-08-17 11:50:00,2019-08-17 10:40:00,1975,1850,Автобусы
410,120,D,17.08.2019 10:40,SU,2206,I,3,HEL,SU9,87,81,68,Regional,1000,1150,1250,2019-08-17 09:50:00,2019-08-17 10:00:00,2019-08-17 10:40:00,2019-08-17 10:40:00,ID,2019-08-17 10:40:00,2019-08-17 09:39:00,2080,1300,Автобусы
411,375,A,17.08.2019 10:40,SU,1523,D,1,NUX,32A,158,153,119,Narrow_Body,1250,1495,1625,2019-08-17 10:40:00,2019-08-17 10:40:00,2019-08-17 11:30:00,2019-08-17 11:45:00,DA,2019-08-17 11:55:00,2019-08-17 10:40:00,2000,1850,Телетрап
412,647,D,17.08.2019 10:40,N4,203,I,2,FEG,73H,189,185,58,Narrow_Body,1250,1495,1625,2019-08-17 09:35:00,2019-08-17 09:50:00,2019-08-17 10:40:00,2019-08-17 10:40:00,ID,2019-08-17 10:40:00,2019-08-17 09:29:00,1880,1850,Телетрап
413,509,D,17.08.2019 10:45,SU,2342,I,3,HAJ,32A,158,152,31,Narrow_Body,1250,1495,1625,2019-08-17 09:40:00,2019-08-17 09:55:00,2019-08-17 10:45:00,2019-08-17 10:45:00,ID,2019-08-17 10:45:00,2019-08-17 09:36:00,1820,1550,Телетрап
414,876,A,17.08.2019 10:45,N4,1612,I,2,HER,772,440,439,49,Wide_Body,1500,1840,2000,2019-08-17 10:45:00,2019-08-17 10:45:00,2019-08-17 11:45:00,2019-08-17 12:05:00,IA,2019-08-17 12:07:00,2019-08-17 10:45:00,2160,2100,Телетрап
415,905,A,17.08.2019 10:45,SU,1271,D,1,KZN,320,140,78,89,Narrow_Body,1250,1495,1625,2019-08-17 10:45:00,2019-08-17 10:45:00,2019-08-17 11:35:00,2019-08-17 11:50:00,DA,2019-08-17 11:55:00,2019-08-17 10:45:00,1810,1795,Автобусы
416,32,D,17.08.2019 10:45,SU,1286,D,1,ULV,SU9,87,85,217,Regional,1000,1150,1250,2019-08-17 09:55:00,2019-08-17 10:05:00,2019-08-17 10:45:00,2019-08-17 10:45:00,DD,2019-08-17 10:45:00,2019-08-17 09:50:00,1600,1600,Автобусы
417,665,D,17.08.2019 10:45,N4,523,D,3,SIP,73H,189,152,80,Narrow_Body,1250,1495,1625,2019-08-17 09:40:00,2019-08-17 09:55:00,2019-08-17 10:45:00,2019-08-17 10:45:00,DD,2019-08-17 10:45:00,2019-08-17 09:35:00,2215,1550,Автобусы
418,717,A,17.08.2019 10:50,EO,178,D,3,LED,73J,209,189,20,Narrow_Body,1250,1495,1625,2019-08-17 10:50:00,2019-08-17 10:50:00,2019-08-17 11:40:00,2019-08-17 11:55:00,DA,2019-08-17 12:08:00,2019-08-17 10:50:00,2330,1550,Автобусы
419,705,D,17.08.2019 10:50,FV,6637,I,3,ORY,73H,189,177,18,Narrow_Body,1250,1495,1625,2019-08-17 09:45:00,2019-08-17 10:00:00,2019-08-17 10:50:00,2019-08-17 10:50:00,ID,2019-08-17 10:50:00,2019-08-17 09:32:00,2330,1550,Автобусы
420,807,D,17.08.2019 10:50,SU,2126,I,5,HER,32B,183,147,76,Narrow_Body,1250,1495,1625,2019-08-17 09:45:00,2019-08-17 10:00:00,2019-08-17 10:50:00,2019-08-17 10:50:00,ID,2019-08-17 10:50:00,2019-08-17 09:36:00,2305,1700,Автобусы
421,389,A,17.08.2019 10:50,SU,1603,D,1,KUF,73H,158,135,202,Narrow_Body,1250,1495,1625,2019-08-17 10:50:00,2019-08-17 10:50:00,2019-08-17 11:40:00,2019-08-17 11:55:00,DA,2019-08-17 12:01:00,2019-08-17 10:50:00,2005,1850,Автобусы
422,885,A,17.08.2019 10:55,N4,1802,I,2,AYT,77W,486,389,78,Wide_Body,1500,1840,2000,2019-08-17 10:55:00,2019-08-17 10:55:00,2019-08-17 11:55:00,2019-08-17 12:15:00,IA,2019-08-17 12:21:00,2019-08-17 10:55:00,2845,2100,Автобусы
423,132,D,17.08.2019 10:55,SU,14,D,1,LED,32A,158,127,120,Narrow_Body,1250,1495,1625,2019-08-17 09:50:00,2019-08-17 10:05:00,2019-08-17 10:55:00,2019-08-17 10:55:00,DD,2019-08-17 10:55:00,2019-08-17 09:41:00,1970,1850,Телетрап
424,505,D,17.08.2019 10:55,SU,2336,I,3,STR,73H,158,141,77,Narrow_Body,1250,1495,1625,2019-08-17 09:50:00,2019-08-17 10:05:00,2019-08-17 10:55:00,2019-08-17 10:55:00,ID,2019-08-17 10:55:00,2019-08-17 09:42:00,2305,1550,Автобусы
425,353,A,17.08.2019 10:55,SU,1479,D,3,ABA,73H,158,127,9,Narrow_Body,1250,1495,1625,2019-08-17 10:55:00,2019-08-17 10:55:00,2019-08-17 11:45:00,2019-08-17 12:00:00,DA,2019-08-17 12:10:00,2019-08-17 10:55:00,2035,1550,Автобусы
426,605,D,17.08.2019 11:00,SU,110,I,3,MIA,332,229,214,1,Wide_Body,1500,1840,2000,2019-08-17 09:40:00,2019-08-17 10:00:00,2019-08-17 11:00:00,2019-08-17 11:00:00,ID,2019-08-17 11:00:00,2019-08-17 09:35:00,2305,1800,Автобусы
427,834,D,17.08.2019 11:00,SU,2522,I,3,ALC,32B,183,183,44,Narrow_Body,1250,1495,1625,2019-08-17 09:55:00,2019-08-17 10:10:00,2019-08-17 11:00:00,2019-08-17 11:00:00,ID,2019-08-17 11:00:00,2019-08-17 09:44:00,2365,1550,Автобусы
428,599,A,17.08.2019 11:00,SU,1443,D,3,IKT,333,302,285,8,Wide_Body,1500,1840,2000,2019-08-17 11:00:00,2019-08-17 11:00:00,2019-08-17 12:00:00,2019-08-17 12:20:00,DA,2019-08-17 12:29:00,2019-08-17 11:00:00,2530,1800,Автобусы
429,543,D,17.08.2019 11:00,SU,2612,I,3,MXP,73H,158,157,72,Narrow_Body,1250,1495,1625,2019-08-17 09:55:00,2019-08-17 10:10:00,2019-08-17 11:00:00,2019-08-17 11:00:00,ID,2019-08-17 11:00:00,2019-08-17 09:41:00,2455,1550,Автобусы
430,712,A,17.08.2019 11:05,RL,7746,I,2,PMI,738,189,182,58,Narrow_Body,1250,1495,1625,2019-08-17 11:05:00,2019-08-17 11:05:00,2019-08-17 11:55:00,2019-08-17 12:10:00,IA,2019-08-17 12:16:00,2019-08-17 11:05:00,1880,1850,Телетрап
431,0,A,17.08.2019 11:05,U6,1,D,1,SVX,320,160,152,114,Narrow_Body,1250,1495,1625,2019-08-17 11:05:00,2019-08-17 11:05:00,2019-08-17 11:55:00,2019-08-17 12:10:00,DA,2019-08-17 12:15:00,2019-08-17 11:05:00,1850,1850,Телетрап
432,288,D,17.08.2019 11:05,SU,1276,D,1,KZN,73H,158,149,127,Narrow_Body,1250,1495,1625,2019-08-17 10:00:00,2019-08-17 10:15:00,2019-08-17 11:05:00,2019-08-17 11:05:00,DD,2019-08-17 11:05:00,2019-08-17 09:50:00,2000,1850,Телетрап
433,786,A,17.08.2019 11:10,SU,1943,I,2,ALA,32B,183,182,55,Narrow_Body,1250,1495,1625,2019-08-17 11:10:00,2019-08-17 11:10:00,2019-08-17 12:00:00,2019-08-17 12:15:00,IA,2019-08-17 12:21:00,2019-08-17 11:10:00,1880,1850,Телетрап
